2025-07-11 10:09:40,440 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Hdi com sucesso
2025-07-11 10:09:40,440 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Porto - 01-2025
2025-07-11 10:09:40,860 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:42,892 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:43,424 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:43,426 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:43,427 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_porto WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:09:43,429 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Porto na competência 01-2025
2025-07-11 10:09:43,429 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:09:43,492 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Porto com sucesso
2025-07-11 10:09:43,493 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Yelum - 01-2025
2025-07-11 10:09:44,571 - extrato_app.CoreData.batch_runner - INFO - Iniciando geração de resumo final para competência 01-2025
2025-07-11 10:09:44,572 - extrato_app.CoreData.batch_runner - INFO - Verificando se já existe geração para as CIAs na competência 01-2025
2025-07-11 10:09:44,573 - extrato_app.CoreData.batch_runner - INFO - Executando query: SELECT 1 FROM cont_prod_yelum WHERE competencia = '01-2025' LIMIT 1;
2025-07-11 10:09:44,575 - extrato_app.CoreData.batch_runner - WARNING -  Já foi gerado Conta Virtual para Yelum na competência 01-2025
2025-07-11 10:09:44,577 - extrato_app.CoreData.batch_runner - INFO - Consultando resumo para 1 CIAs (solicitadas + geradas anteriormente)
2025-07-11 10:09:44,640 - extrato_app.CoreData.batch_runner - INFO - Processamento concluído para Yelum com sucesso
2025-07-11 10:09:44,640 - extrato_app.CoreData.batch_runner - INFO - Processando CIA: Zurich - 01-2025
2025-07-11 10:09:44,846 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
2025-07-11 10:09:46,865 - django.request - WARNING - Not Found: /media/finished_conta_virtual_012025.txt
